customerID,tenure,MonthlyCharges,TotalCharges,fact_id,service_id,contract_id
CUST50197,11.0,41.19,453.09,50196,50196,50196
CUST50198,47.0,94.36,4434.92,50197,50197,50197
CUST50199,39.0,90.9,3545.1,50198,50198,50198
CUST50200,9.0,41.14,370.26,50199,50199,50199
CUST50201,14.0,35.04,490.56,50200,50200,50200
CUST50202,45.0,34.99,1574.55,50201,50201,50201
CUST50203,34.0,47.12,1602.08,50202,50202,50202
CUST50204,22.0,19.02,418.44,50203,50203,50203
CUST50205,20.0,46.79,935.80005,50204,50204,50204
CUST50206,41.0,25.18,1032.38,50205,50205,50205
CUST50207,5.0,41.9,209.5,50206,50206,50206
CUST50208,16.0,23.72,379.52,50207,50207,50207
CUST50209,2.0,22.73,45.46,50208,50208,50208
CUST50210,29.0,27.15,787.35,50209,50209,50209
CUST50211,35.0,24.97,873.94995,50210,50210,50210
CUST50212,6.0,48.54,291.24,50211,50211,50211
CUST50213,40.0,49.29,1971.6001,50212,50212,50212
CUST50214,51.0,91.7,4676.6997,50213,50213,50213
CUST50215,66.0,26.48,1747.6799,50214,50214,50214
CUST50216,21.0,32.37,679.76996,50215,50215,50215
CUST50217,18.0,87.47,1574.46,50216,50216,50216
CUST50218,32.0,100.25,3208.0,50217,50217,50217
CUST50219,10.0,32.19,321.9,50218,50218,50218
CUST50220,4.0,43.65,174.6,50219,50219,50219
CUST50221,1.0,35.68,35.68,50220,50220,50220
CUST50222,13.0,27.28,354.64,50221,50221,50221
CUST50223,17.0,24.47,415.99,50222,50222,50222
CUST50224,12.0,106.61,1279.3201,50223,50223,50223
CUST50225,18.0,75.92,1366.5599,50224,50224,50224
CUST50226,16.0,25.04,400.64,50225,50225,50225
CUST50227,31.0,39.4,1221.4,50226,50226,50226
CUST50228,18.0,42.46,764.27997,50227,50227,50227
CUST50229,5.0,36.12,180.59999,50228,50228,50228
CUST50230,3.0,51.89,155.67,50229,50229,50229
CUST50231,36.0,46.78,1684.08,50230,50230,50230
CUST50232,43.0,103.79,4462.97,50231,50231,50231
CUST50233,38.0,42.59,1618.42,50232,50232,50232
CUST50234,19.0,39.46,749.74,50233,50233,50233
CUST50235,22.0,34.82,766.04,50234,50234,50234
CUST50236,5.0,23.61,118.05,50235,50235,50235
CUST50237,72.0,19.6,1411.2001,50236,50236,50236
CUST50238,29.0,41.19,1194.51,50237,50237,50237
CUST50239,9.0,42.76,384.84,50238,50238,50238
CUST50240,12.0,74.63,895.55994,50239,50239,50239
CUST50241,42.0,33.98,1427.16,50240,50240,50240
CUST50242,19.0,46.58,885.02,50241,50241,50241
CUST50243,16.0,98.06,1568.96,50242,50242,50242
CUST50244,5.0,22.4,112.0,50243,50243,50243
CUST50245,5.0,45.42,227.09999,50244,50244,50244
CUST50246,6.0,111.55,669.30005,50245,50245,50245
CUST50247,20.0,25.65,513.0,50246,50246,50246
CUST50248,14.0,39.18,548.52,50247,50247,50247
CUST50249,33.0,25.11,828.63,50248,50248,50248
CUST50250,11.0,44.42,488.62,50249,50249,50249
CUST50251,12.0,93.94,1127.28,50250,50250,50250
CUST50252,33.0,54.5,1798.5,50251,50251,50251
CUST50253,20.0,22.71,454.19998,50252,50252,50252
CUST50254,40.0,91.44,3657.6,50253,50253,50253
CUST50255,45.0,79.1,3559.5,50254,50254,50254
CUST50256,7.0,49.46,346.22,50255,50255,50255
CUST50257,19.0,42.29,803.51,50256,50256,50256
CUST50258,42.0,26.57,1115.94,50257,50257,50257
CUST50259,37.0,20.61,762.57,50258,50258,50258
CUST50260,2.0,35.34,70.68,50259,50259,50259
CUST50261,47.0,41.52,1951.4401,50260,50260,50260
CUST50262,21.0,63.94,1342.74,50261,50261,50261
CUST50263,2.0,44.26,88.52,50262,50262,50262
CUST50264,27.0,48.36,1305.72,50263,50263,50263
CUST50265,2.0,28.93,57.86,50264,50264,50264
CUST50266,14.0,34.68,485.52002,50265,50265,50265
CUST50267,31.0,38.88,1205.28,50266,50266,50266
CUST50268,48.0,66.12,3173.7603,50267,50267,50267
CUST50269,20.0,18.62,372.40002,50268,50268,50268
CUST50270,10.0,19.2,192.0,50269,50269,50269
CUST50271,25.0,76.2,1904.9999,50270,50270,50270
CUST50272,15.0,84.72,1270.8,50271,50271,50271
CUST50273,5.0,96.12,480.6,50272,50272,50272
CUST50274,3.0,73.92,221.76,50273,50273,50273
CUST50275,60.0,30.01,1800.6,50274,50274,50274
CUST50276,999.0,81.62,81538.38,50275,50275,50275
CUST50277,6.0,44.29,265.74,50276,50276,50276
CUST50278,21.0,30.88,648.48,50277,50277,50277
CUST50279,45.0,43.64,1963.7999,50278,50278,50278
CUST50280,40.0,111.12,4444.8003,50279,50279,50279
CUST50281,3.0,23.01,69.03,50280,50280,50280
CUST50282,30.0,31.8,954.0,50281,50281,50281
CUST50283,45.0,75.78,3410.0999,50282,50282,50282
CUST50284,43.0,42.09,1809.87,50283,50283,50283
CUST50285,9.0,102.78,925.02,50284,50284,50284
CUST50286,6.0,22.8,136.79999,50285,50285,50285
CUST50287,25.0,20.13,503.24997,50286,50286,50286
CUST50288,27.0,54.75,1478.25,50287,50287,50287
CUST50289,13.0,30.69,398.97,50288,50288,50288
CUST50290,18.0,55.95,1007.10004,50289,50289,50289
CUST50291,20.0,704.36,14087.199,50290,50290,50290
CUST50292,31.0,27.9,864.89996,50291,50291,50291
CUST50293,1.0,43.29,43.29,50292,50292,50292
CUST50294,12.0,53.87,646.44,50293,50293,50293
CUST50295,11.0,36.81,404.91,50294,50294,50294
CUST50296,68.0,109.56,7450.08,50295,50295,50295
CUST50297,36.0,109.27,3933.72,50296,50296,50296
CUST50298,23.0,28.81,662.63,50297,50297,50297
CUST50299,4.0,109.58,438.32,50298,50298,50298
CUST50300,13.0,74.53,968.89,50299,50299,50299
CUST50301,4.0,36.8,147.2,50300,50300,50300
CUST50302,1.0,62.6,62.6,50301,50301,50301
CUST50303,9.0,37.46,337.13998,50302,50302,50302
CUST50304,62.0,24.08,1492.96,50303,50303,50303
CUST50305,7.0,57.17,400.19,50304,50304,50304
CUST50306,26.0,31.9,829.39996,50305,50305,50305
CUST50307,10.0,44.32,443.2,50306,50306,50306
CUST50308,2.0,62.7,125.4,50307,50307,50307
CUST50309,22.0,106.49,2342.78,50308,50308,50308
CUST50310,22.0,22.87,503.14,50309,50309,50309
CUST50311,63.0,43.27,2726.01,50310,50310,50310
CUST50312,37.0,34.37,1271.69,50311,50311,50311
CUST50313,30.0,44.81,1344.3,50312,50312,50312
CUST50314,12.0,27.08,324.96,50313,50313,50313
CUST50315,25.0,22.94,573.5,50314,50314,50314
CUST50316,1.0,47.21,47.21,50315,50315,50315
CUST50317,999.0,41.38,41338.62,50316,50316,50316
CUST50318,44.0,21.29,936.76,50317,50317,50317
CUST50319,32.0,109.86,3515.52,50318,50318,50318
CUST50320,37.0,30.28,1120.36,50319,50319,50319
CUST50321,10.0,20.16,201.6,50320,50320,50320
CUST50322,37.0,74.58,2759.46,50321,50321,50321
CUST50323,30.0,81.71,2451.3,50322,50322,50322
CUST50324,28.0,107.85,3019.8,50323,50323,50323
CUST50325,4.0,111.44,445.76,50324,50324,50324
CUST50326,29.0,94.32,2735.28,50325,50325,50325
CUST50327,48.0,36.2,1737.6001,50326,50326,50326
CUST50328,6.0,36.78,220.68,50327,50327,50327
CUST50329,33.0,46.9,1547.7001,50328,50328,50328
CUST50330,40.0,24.99,999.6,50329,50329,50329
CUST50331,35.0,24.87,870.45,50330,50330,50330
CUST50332,15.0,85.0,1275.0,50331,50331,50331
CUST50333,6.0,33.71,202.26,50332,50332,50332
CUST50334,45.0,58.33,2624.85,50333,50333,50333
CUST50335,52.0,76.64,3985.28,50334,50334,50334
CUST50336,64.0,19.37,1239.68,50335,50335,50335
CUST50337,24.0,42.21,1013.04,50336,50336,50336
CUST50338,47.0,47.92,2252.24,50337,50337,50337
CUST50339,34.0,27.86,947.24,50338,50338,50338
CUST50340,38.0,46.27,1758.26,50339,50339,50339
CUST50341,7.0,79.48,556.36005,50340,50340,50340
CUST50342,1.0,35.07,35.07,50341,50341,50341
CUST50343,6.0,39.7,238.20001,50342,50342,50342
CUST50344,39.0,21.26,829.14,50343,50343,50343
CUST50345,22.0,23.91,526.02,50344,50344,50344
CUST50346,14.0,28.18,394.52002,50345,50345,50345
CUST50347,19.0,66.92,1271.48,50346,50346,50346
CUST50348,29.0,18.08,524.32,50347,50347,50347
CUST50349,36.0,30.18,1086.48,50348,50348,50348
CUST50350,34.0,73.35,2493.9,50349,50349,50349
CUST50351,36.0,23.99,863.64,50350,50350,50350
CUST50352,7.0,43.17,302.19,50351,50351,50351
CUST50353,47.0,35.17,1652.9899,50352,50352,50352
CUST50354,34.0,41.16,1399.44,50353,50353,50353
CUST50355,43.0,30.65,1317.95,50354,50354,50354
CUST50356,9.0,37.54,337.86002,50355,50355,50355
CUST50357,9.0,20.2,181.8,50356,50356,50356
CUST50358,9.0,30.97,278.72998,50357,50357,50357
CUST50359,5.0,43.86,219.3,50358,50358,50358
CUST50360,20.0,71.44,1428.8,50359,50359,50359
CUST50361,17.0,47.55,808.35,50360,50360,50360
CUST50362,41.0,37.89,1553.49,50361,50361,50361
CUST50363,12.0,81.51,978.12,50362,50362,50362
CUST50364,5.0,27.97,139.84999,50363,50363,50363
CUST50365,2.0,91.26,182.52,50364,50364,50364
CUST50366,40.0,94.75,3790.0,50365,50365,50365
CUST50367,20.0,1360.01,27200.2,50366,50366,50366
CUST50368,32.0,39.36,1259.52,50367,50367,50367
CUST50369,8.0,82.82,662.56,50368,50368,50368
CUST50370,21.0,33.0,693.0,50369,50369,50369
CUST50371,36.0,45.33,1631.8801,50370,50370,50370
CUST50372,43.0,108.46,4663.78,50371,50371,50371
CUST50373,48.0,27.76,1332.48,50372,50372,50372
CUST50374,19.0,47.01,893.18994,50373,50373,50373
CUST50375,31.0,72.0,2232.0,50374,50374,50374
CUST50376,4.0,92.86,371.44,50375,50375,50375
CUST50377,19.0,1155.94,21962.86,50376,50376,50376
CUST50378,23.0,39.74,914.02,50377,50377,50377
CUST50379,50.0,42.75,2137.5,50378,50378,50378
CUST50380,5.0,74.73,373.65002,50379,50379,50379
CUST50381,30.0,98.47,2954.1,50380,50380,50380
CUST50382,38.0,36.43,1384.34,50381,50381,50381
CUST50383,5.0,25.18,125.9,50382,50382,50382
CUST50384,25.0,71.33,1783.25,50383,50383,50383
CUST50385,31.0,34.09,1056.79,50384,50384,50384
CUST50386,30.0,91.54,2746.2,50385,50385,50385
CUST50387,46.0,33.57,1544.22,50386,50386,50386
CUST50388,48.0,41.85,2008.7999,50387,50387,50387
CUST50389,44.0,1181.22,51973.68,50388,50388,50388
CUST50390,7.0,18.8,131.59999,50389,50389,50389
CUST50391,34.0,33.63,1143.42,50390,50390,50390
CUST50392,11.0,85.94,945.34,50391,50391,50391
CUST50393,7.0,34.52,241.64,50392,50392,50392
CUST50394,10.0,45.16,451.6,50393,50393,50393
CUST50395,2.0,30.96,61.92,50394,50394,50394
CUST50396,3.0,46.77,140.31,50395,50395,50395
CUST50397,34.0,45.08,1532.7201,50396,50396,50396
CUST50398,18.0,80.96,1457.28,50397,50397,50397
CUST50399,45.0,76.8,3456.0002,50398,50398,50398
CUST50400,26.0,30.05,781.3,50399,50399,50399
CUST50401,65.0,43.03,2796.95,50400,50400,50400
CUST50402,64.0,27.73,1774.72,50401,50401,50401
CUST50403,6.0,39.69,238.13998,50402,50402,50402
CUST50404,20.0,110.56,2211.2,50403,50403,50403
CUST50405,21.0,36.58,768.18005,50404,50404,50404
CUST50406,46.0,67.46,3103.16,50405,50405,50405
CUST50407,5.0,44.48,222.4,50406,50406,50406
CUST50408,48.0,44.56,2138.8801,50407,50407,50407
CUST50409,3.0,96.21,288.63,50408,50408,50408
CUST50410,17.0,24.6,418.2,50409,50409,50409
CUST50411,12.0,31.17,374.04,50410,50410,50410
CUST50412,11.0,39.37,433.06998,50411,50411,50411
CUST50413,5.0,35.7,178.5,50412,50412,50412
CUST50414,38.0,74.74,2840.1199,50413,50413,50413
CUST50415,27.0,74.41,2009.0701,50414,50414,50414
CUST50416,34.0,21.39,727.26,50415,50415,50415
CUST50417,43.0,28.84,1240.12,50416,50416,50416
CUST50418,4.0,26.14,104.56,50417,50417,50417
CUST50419,4.0,32.73,130.92,50418,50418,50418
CUST50420,10.0,43.73,437.3,50419,50419,50419
CUST50421,22.0,20.58,452.76,50420,50420,50420
CUST50422,70.0,63.12,4418.4,50421,50421,50421
CUST50423,3.0,57.07,171.20999,50422,50422,50422
CUST50424,19.0,32.33,614.27,50423,50423,50423
CUST50425,16.0,116.95,1871.2,50424,50424,50424
CUST50426,24.0,33.87,812.88,50425,50425,50425
CUST50427,50.0,100.93,5046.5,50426,50426,50426
CUST50428,10.0,28.02,280.2,50427,50427,50427
CUST50429,8.0,19.34,154.72,50428,50428,50428
CUST50430,1.0,30.04,30.04,50429,50429,50429
CUST50431,3.0,30.67,92.01,50430,50430,50430
CUST50432,41.0,112.05,4594.0503,50431,50431,50431
CUST50433,38.0,35.15,1335.7001,50432,50432,50432
CUST50434,12.0,35.56,426.72003,50433,50433,50433
CUST50435,18.0,1365.39,24577.02,50434,50434,50434
CUST50436,43.0,31.64,1360.52,50435,50435,50435
CUST50437,28.0,49.04,1373.12,50436,50436,50436
CUST50438,56.0,44.98,2518.88,50437,50437,50437
CUST50439,14.0,24.38,341.31998,50438,50438,50438
CUST50440,16.0,69.06,1104.96,50439,50439,50439
CUST50441,56.0,35.33,1978.4801,50440,50440,50440
CUST50442,21.0,37.8,793.8,50441,50441,50441
CUST50443,42.0,44.92,1886.6399,50442,50442,50442
CUST50444,63.0,30.78,1939.14,50443,50443,50443
CUST50445,9.0,80.83,727.47003,50444,50444,50444
CUST50446,48.0,105.87,5081.7603,50445,50445,50445
CUST50447,15.0,29.92,448.8,50446,50446,50446
CUST50448,5.0,37.23,186.15,50447,50447,50447
CUST50449,9.0,59.54,535.86,50448,50448,50448
CUST50450,20.0,36.46,729.19995,50449,50449,50449
CUST50451,22.0,22.17,487.74,50450,50450,50450
CUST50452,7.0,30.14,210.98,50451,50451,50451
CUST50453,46.0,96.71,4448.66,50452,50452,50452
CUST50454,9.0,24.13,217.17,50453,50453,50453
CUST50455,27.0,22.72,613.44,50454,50454,50454
CUST50456,12.0,33.73,404.76,50455,50455,50455
CUST50457,46.0,25.42,1169.32,50456,50456,50456
CUST50458,4.0,61.58,246.32,50457,50457,50457
CUST50459,13.0,27.56,358.28,50458,50458,50458
CUST50460,14.0,41.58,582.12,50459,50459,50459
CUST50461,9.0,31.18,280.62,50460,50460,50460
CUST50462,1.0,25.08,25.08,50461,50461,50461
CUST50463,28.0,63.57,1779.96,50462,50462,50462
CUST50464,5.0,68.14,340.7,50463,50463,50463
CUST50465,10.0,66.68,666.8,50464,50464,50464
CUST50466,11.0,44.94,494.34,50465,50465,50465
CUST50467,63.0,110.89,6986.07,50466,50466,50466
CUST50468,5.0,91.01,455.05002,50467,50467,50467
CUST50469,3.0,1381.83,4145.4897,50468,50468,50468
CUST50470,21.0,60.66,1273.86,50469,50469,50469
CUST50471,44.0,81.32,3578.08,50470,50470,50470
CUST50472,9.0,19.75,177.75,50471,50471,50471
CUST50473,28.0,68.38,1914.6399,50472,50472,50472
CUST50474,45.0,20.62,927.9,50473,50473,50473
CUST50475,2.0,19.22,38.44,50474,50474,50474
CUST50476,47.0,46.28,2175.16,50475,50475,50475
CUST50477,17.0,75.72,1287.24,50476,50476,50476
CUST50478,14.0,38.04,532.56,50477,50477,50477
CUST50479,25.0,37.14,928.5,50478,50478,50478
CUST50480,6.0,88.61,531.66003,50479,50479,50479
CUST50481,2.0,32.59,65.18,50480,50480,50480
CUST50482,14.0,42.2,590.8,50481,50481,50481
CUST50483,44.0,55.94,2461.3599,50482,50482,50482
CUST50484,31.0,48.83,1513.7301,50483,50483,50483
CUST50485,23.0,36.4,837.2,50484,50484,50484
CUST50486,10.0,34.93,349.3,50485,50485,50485
CUST50487,36.0,23.94,861.84,50486,50486,50486
CUST50488,14.0,36.45,510.30002,50487,50487,50487
CUST50489,25.0,21.09,527.25,50488,50488,50488
CUST50490,3.0,39.45,118.350006,50489,50489,50489
CUST50491,39.0,45.79,1785.81,50490,50490,50490
CUST50492,40.0,78.92,3156.7998,50491,50491,50491
CUST50493,37.0,33.74,1248.38,50492,50492,50492
CUST50494,32.0,41.62,1331.84,50493,50493,50493
CUST50495,19.0,115.12,2187.28,50494,50494,50494
CUST50496,62.0,36.26,2248.1199,50495,50495,50495
CUST50497,28.0,32.22,902.16003,50496,50496,50496
CUST50498,41.0,107.5,4407.5,50497,50497,50497
CUST50499,19.0,29.24,555.56,50498,50498,50498
CUST50500,25.0,40.85,1021.24994,50499,50499,50499
CUST50501,12.0,46.2,554.4,50500,50500,50500
CUST50502,2.0,49.4,98.8,50501,50501,50501
CUST50503,16.0,49.67,794.72,50502,50502,50502
CUST50504,22.0,19.54,429.88,50503,50503,50503
CUST50505,18.0,106.95,1925.1,50504,50504,50504
CUST50506,7.0,82.33,576.31,50505,50505,50505
CUST50507,1.0,30.13,30.13,50506,50506,50506
CUST50508,39.0,111.16,4335.24,50507,50507,50507
CUST50509,14.0,39.08,547.12,50508,50508,50508
CUST50510,19.0,84.21,1599.99,50509,50509,50509
CUST50511,31.0,28.47,882.57,50510,50510,50510
CUST50512,10.0,78.72,787.2,50511,50511,50511
CUST50513,5.0,1061.47,5307.3496,50512,50512,50512
CUST50514,59.0,42.83,2526.9702,50513,50513,50513
CUST50515,46.0,28.84,1326.64,50514,50514,50514
CUST50516,14.0,33.63,470.82,50515,50515,50515
CUST50517,14.0,77.17,1080.38,50516,50516,50516
CUST50518,21.0,47.78,1003.38,50517,50517,50517
CUST50519,28.0,18.38,514.63995,50518,50518,50518
CUST50520,5.0,43.08,215.40001,50519,50519,50519
CUST50521,10.0,41.82,418.2,50520,50520,50520
CUST50522,24.0,18.93,454.32,50521,50521,50521
CUST50523,20.0,46.26,925.19995,50522,50522,50522
CUST50524,15.0,39.83,597.45,50523,50523,50523
CUST50525,25.0,26.04,651.0,50524,50524,50524
CUST50526,12.0,24.77,297.24,50525,50525,50525
CUST50527,10.0,29.51,295.1,50526,50526,50526
CUST50528,54.0,25.66,1385.64,50527,50527,50527
CUST50529,29.0,38.6,1119.3999,50528,50528,50528
CUST50530,67.0,76.34,5114.78,50529,50529,50529
CUST50531,8.0,49.69,397.52,50530,50530,50530
CUST50532,52.0,34.22,1779.4401,50531,50531,50531
CUST50533,37.0,41.49,1535.13,50532,50532,50532
CUST50534,37.0,61.54,2276.98,50533,50533,50533
CUST50535,30.0,38.43,1152.9,50534,50534,50534
CUST50536,24.0,19.28,462.72003,50535,50535,50535
CUST50537,22.0,34.73,764.06,50536,50536,50536
CUST50538,37.0,21.8,806.6,50537,50537,50537
CUST50539,22.0,105.75,2326.5,50538,50538,50538
CUST50540,14.0,108.46,1518.44,50539,50539,50539
CUST50541,53.0,34.24,1814.7201,50540,50540,50540
CUST50542,31.0,37.28,1155.6799,50541,50541,50541
CUST50543,46.0,72.67,3342.8198,50542,50542,50542
CUST50544,2.0,72.71,145.42,50543,50543,50543
CUST50545,12.0,86.57,1038.84,50544,50544,50544
CUST50546,49.0,25.97,1272.5299,50545,50545,50545
CUST50547,17.0,29.86,507.62,50546,50546,50546
CUST50548,20.0,23.7,474.0,50547,50547,50547
CUST50549,42.0,44.65,1875.3,50548,50548,50548
CUST50550,24.0,64.25,1542.0,50549,50549,50549
CUST50551,21.0,40.04,840.84,50550,50550,50550
CUST50552,24.0,37.37,896.88,50551,50551,50551
CUST50553,42.0,33.31,1399.02,50552,50552,50552
CUST50554,12.0,81.88,982.55994,50553,50553,50553
CUST50555,19.0,56.6,1075.4,50554,50554,50554
CUST50556,41.0,103.07,4225.87,50555,50555,50555
CUST50557,2.0,111.0,222.0,50556,50556,50556
CUST50558,20.0,31.37,627.4,50557,50557,50557
CUST50559,15.0,30.42,456.3,50558,50558,50558
CUST50560,1.0,33.92,33.92,50559,50559,50559
CUST50561,34.0,876.73,29808.82,50560,50560,50560
CUST50562,44.0,106.43,4682.92,50561,50561,50561
CUST50563,8.0,23.38,187.04,50562,50562,50562
CUST50564,22.0,28.05,617.1,50563,50563,50563
CUST50565,4.0,899.41,3597.64,50564,50564,50564
CUST50566,21.0,36.97,776.37,50565,50565,50565
CUST50567,18.0,27.14,488.52,50566,50566,50566
CUST50568,19.0,59.7,1134.3,50567,50567,50567
CUST50569,7.0,37.72,264.04,50568,50568,50568
CUST50570,1.0,29.66,29.66,50569,50569,50569
CUST50571,2.0,32.52,65.04,50570,50570,50570
CUST50572,20.0,47.23,944.6,50571,50571,50571
CUST50573,17.0,34.98,594.66,50572,50572,50572
CUST50574,18.0,19.82,356.76,50573,50573,50573
CUST50575,37.0,25.33,937.21,50574,50574,50574
CUST50576,25.0,27.18,679.5,50575,50575,50575
CUST50577,7.0,23.59,165.13,50576,50576,50576
CUST50578,34.0,19.06,648.04,50577,50577,50577
CUST50579,4.0,104.91,419.64,50578,50578,50578
CUST50580,2.0,34.17,68.34,50579,50579,50579
CUST50581,4.0,84.31,337.24,50580,50580,50580
CUST50582,9.0,38.15,343.35,50581,50581,50581
CUST50583,37.0,30.45,1126.65,50582,50582,50582
CUST50584,2.0,26.09,52.18,50583,50583,50583
CUST50585,12.0,67.64,811.68,50584,50584,50584
CUST50586,13.0,41.73,542.49,50585,50585,50585
CUST50587,37.0,26.18,968.66003,50586,50586,50586
CUST50588,5.0,21.04,105.200005,50587,50587,50587
CUST50589,10.0,27.62,276.2,50588,50588,50588
CUST50590,42.0,31.73,1332.66,50589,50589,50589
CUST50591,14.0,46.21,646.94,50590,50590,50590
CUST50592,48.0,29.5,1416.0,50591,50591,50591
CUST50593,24.0,34.39,825.36,50592,50592,50592
CUST50594,15.0,98.06,1470.8999,50593,50593,50593
CUST50595,2.0,49.58,99.16,50594,50594,50594
CUST50596,33.0,70.94,2341.02,50595,50595,50595
CUST50597,38.0,105.31,4001.7798,50596,50596,50596
CUST50598,22.0,22.24,489.28,50597,50597,50597
CUST50599,2.0,37.01,74.02,50598,50598,50598
CUST50600,8.0,20.6,164.8,50599,50599,50599
CUST50601,40.0,74.17,2966.7998,50600,50600,50600
CUST50602,8.0,33.09,264.72,50601,50601,50601
CUST50603,8.0,89.7,717.6,50602,50602,50602
CUST50604,2.0,23.43,46.86,50603,50603,50603
CUST50605,34.0,23.62,803.08,50604,50604,50604
CUST50606,64.0,30.78,1969.92,50605,50605,50605
CUST50607,8.0,34.93,279.44,50606,50606,50606
CUST50608,15.0,59.95,899.25,50607,50607,50607
CUST50609,45.0,67.94,3057.3,50608,50608,50608
CUST50610,42.0,109.88,4614.96,50609,50609,50609
CUST50611,59.0,23.92,1411.28,50610,50610,50610
CUST50612,25.0,81.89,2047.25,50611,50611,50611
CUST50613,6.0,33.67,202.01999,50612,50612,50612
CUST50614,17.0,21.74,369.58,50613,50613,50613
CUST50615,16.0,35.67,570.72,50614,50614,50614
CUST50616,23.0,26.13,600.99,50615,50615,50615
CUST50617,15.0,67.79,1016.85004,50616,50616,50616
CUST50618,36.0,113.92,4101.12,50617,50617,50617
CUST50619,42.0,24.65,1035.2999,50618,50618,50618
CUST50620,18.0,22.82,410.76,50619,50619,50619
CUST50621,19.0,84.93,1613.67,50620,50620,50620
CUST50622,28.0,34.7,971.60004,50621,50621,50621
CUST50623,48.0,20.69,993.12,50622,50622,50622
CUST50624,10.0,52.54,525.4,50623,50623,50623
CUST50625,13.0,28.82,374.66,50624,50624,50624
CUST50626,13.0,18.42,239.46,50625,50625,50625
CUST50627,1.0,39.1,39.1,50626,50626,50626
CUST50628,20.0,42.87,857.39996,50627,50627,50627
CUST50629,37.0,18.81,695.97,50628,50628,50628
CUST50630,37.0,37.19,1376.0299,50629,50629,50629
CUST50631,17.0,36.81,625.77,50630,50630,50630
CUST50632,22.0,46.8,1029.6,50631,50631,50631
CUST50633,27.0,25.54,689.58,50632,50632,50632
CUST50634,11.0,49.16,540.76,50633,50633,50633
CUST50635,38.0,81.5,3097.0,50634,50634,50634
CUST50636,5.0,33.83,169.15001,50635,50635,50635
CUST50637,25.0,27.69,692.25,50636,50636,50636
CUST50638,8.0,27.17,217.36,50637,50637,50637
CUST50639,19.0,78.0,1482.0,50638,50638,50638
CUST50640,13.0,49.36,641.68,50639,50639,50639
CUST50641,26.0,18.33,476.58,50640,50640,50640
CUST50642,5.0,37.44,187.2,50641,50641,50641
CUST50643,9.0,65.46,589.14,50642,50642,50642
CUST50644,40.0,36.36,1454.4,50643,50643,50643
CUST50645,36.0,77.13,2776.68,50644,50644,50644
CUST50646,23.0,35.33,812.59,50645,50645,50645
CUST50647,14.0,36.85,515.89996,50646,50646,50646
CUST50648,13.0,39.47,513.11,50647,50647,50647
CUST50649,21.0,27.09,568.89,50648,50648,50648
CUST50650,20.0,63.02,1260.4,50649,50649,50649
CUST50651,43.0,49.35,2122.05,50650,50650,50650
CUST50652,3.0,52.04,156.12,50651,50651,50651
CUST50653,6.0,96.03,576.18,50652,50652,50652
CUST50654,34.0,41.15,1399.1001,50653,50653,50653
CUST50655,9.0,31.71,285.38998,50654,50654,50654
CUST50656,34.0,102.24,3476.16,50655,50655,50655
CUST50657,15.0,107.26,1608.9,50656,50656,50656
CUST50658,17.0,30.11,511.87,50657,50657,50657
CUST50659,9.0,46.99,422.91,50658,50658,50658
CUST50660,37.0,21.42,792.54,50659,50659,50659
CUST50661,26.0,33.82,879.32,50660,50660,50660
CUST50662,20.0,25.13,502.59998,50661,50661,50661
CUST50663,5.0,32.2,161.0,50662,50662,50662
CUST50664,24.0,39.02,936.48,50663,50663,50663
CUST50665,24.0,30.49,731.76,50664,50664,50664
CUST50666,9.0,47.88,430.92,50665,50665,50665
CUST50667,43.0,87.72,3771.96,50666,50666,50666
CUST50668,61.0,100.58,6135.38,50667,50667,50667
CUST50669,34.0,38.22,1299.48,50668,50668,50668
CUST50670,1.0,40.69,40.69,50669,50669,50669
CUST50671,8.0,24.37,194.96,50670,50670,50670
CUST50672,46.0,19.34,889.64,50671,50671,50671
CUST50673,44.0,1226.75,53977.0,50672,50672,50672
CUST50674,1.0,50.52,50.52,50673,50673,50673
CUST50675,19.0,101.23,1923.3701,50674,50674,50674
CUST50676,32.0,36.55,1169.6,50675,50675,50675
CUST50677,12.0,24.78,297.36002,50676,50676,50676
CUST50678,8.0,43.31,346.48,50677,50677,50677
CUST50679,17.0,44.58,757.86005,50678,50678,50678
CUST50680,42.0,51.78,2174.76,50679,50679,50679
CUST50681,48.0,46.52,2232.96,50680,50680,50680
CUST50682,10.0,34.72,347.2,50681,50681,50681
CUST50683,20.0,1210.83,24216.6,50682,50682,50682
CUST50684,45.0,34.12,1535.3999,50683,50683,50683
CUST50685,2.0,111.48,222.96,50684,50684,50684
CUST50686,35.0,29.22,1022.69995,50685,50685,50685
CUST50687,8.0,20.02,160.16,50686,50686,50686
CUST50688,10.0,65.86,658.6,50687,50687,50687
CUST50689,34.0,29.77,1012.18,50688,50688,50688
CUST50690,15.0,18.77,281.55002,50689,50689,50689
CUST50691,41.0,32.81,1345.2101,50690,50690,50690
CUST50692,40.0,22.64,905.6,50691,50691,50691
CUST50693,17.0,59.04,1003.68,50692,50692,50692
CUST50694,43.0,50.92,2189.5598,50693,50693,50693
CUST50695,19.0,34.07,647.33,50694,50694,50694
CUST50696,17.0,34.02,578.34,50695,50695,50695
CUST50697,4.0,101.17,404.68,50696,50696,50696
CUST50698,20.0,54.15,1083.0,50697,50697,50697
CUST50699,10.0,42.43,424.3,50698,50698,50698
CUST50700,20.0,22.76,455.2,50699,50699,50699
CUST50701,24.0,25.4,609.6,50700,50700,50700
