customerID,gender,SeniorCitizen,Partner,Depndents,Churn
CUST49804,Female,No,Yes,Yes,Yes
CUST49805,Male,No,No,Unknow,Yes
CUST49806,Male,No,Yes,No,Yes
CUST49807,Female,Yes,Yes,Yes,No
CUST49808,Female,Yes,Yes,Yes,No
CUST49809,Female,No,Yes,No,Yes
CUST49810,Male,No,No,Yes,No
CUST49811,Male,No,No,Yes,No
CUST49812,Unknown,No,Yes,Yes,Yes
CUST49813,Male,No,Yes,No,No
CUST49814,Male,No,Yes,Yes,Yes
CUST49815,Female,Yes,No,No,No
CUST49816,Male,Yes,No,No,No
CUST49817,Female,No,No,No,Yes
CUST49818,Female,No,No,Yes,No
CUST49819,Female,No,Yes,Yes,Yes
CUST49820,Male,No,No,Unknow,Yes
CUST49821,Male,No,No,No,No
CUST49822,Male,No,No,Yes,No
CUST49823,Male,No,Yes,Yes,Yes
CUST49824,Female,Yes,Yes,No,Yes
CUST49825,Female,No,No,No,Yes
CUST49826,Male,No,No,Unknow,Yes
CUST49827,Male,Yes,No,No,No
CUST49828,Male,No,No,Unknow,Yes
CUST49829,Female,No,No,No,No
CUST49830,Female,No,No,Yes,No
CUST49831,Male,No,No,Yes,Yes
CUST49832,Male,Yes,No,No,No
CUST49833,Male,No,Yes,No,Yes
CUST49834,Female,Yes,No,Unknow,Yes
CUST49835,Female,No,Yes,No,No
CUST49836,Female,Yes,Yes,No,No
CUST49837,Female,No,No,No,No
CUST49838,Female,No,Yes,No,Yes
CUST49839,Male,No,Yes,No,No
CUST49840,Female,No,Yes,No,No
CUST49841,Male,No,No,Yes,No
CUST49842,Female,No,No,Yes,No
CUST49843,Female,Yes,Yes,Unknow,Yes
CUST49844,Male,Yes,No,No,No
CUST49845,Male,No,No,No,No
CUST49846,Male,Yes,No,No,No
CUST49847,Female,No,Yes,No,No
CUST49848,Male,No,Yes,No,No
CUST49849,Male,No,Yes,No,No
CUST49850,Male,No,No,Yes,Yes
CUST49851,Male,No,Yes,No,No
CUST49852,Male,No,Yes,No,Yes
CUST49853,Female,Yes,Yes,No,No
CUST49854,Male,Yes,No,No,No
CUST49855,Female,Yes,No,No,No
CUST49856,Female,No,No,No,No
CUST49857,Male,No,No,No,No
CUST49858,Female,No,Yes,Yes,Yes
CUST49859,Female,Yes,Yes,No,Yes
CUST49860,Male,No,Yes,No,Yes
CUST49861,Male,No,Yes,No,No
CUST49862,Male,No,Yes,No,Yes
CUST49863,Male,Yes,No,No,Yes
CUST49864,Unknown,No,No,No,No
CUST49865,Male,Yes,No,No,No
CUST49866,Male,No,Unknown,No,Yes
CUST49867,Male,No,No,Yes,Yes
CUST49868,Female,No,No,No,No
CUST49869,Male,No,No,No,Yes
CUST49870,Male,No,Yes,No,No
CUST49871,Male,Yes,No,No,Yes
CUST49872,Male,No,Yes,No,Yes
CUST49873,Male,No,No,No,Yes
CUST49874,Male,No,Yes,Yes,Yes
CUST49875,Male,No,No,Yes,No
CUST49876,Male,No,No,No,Yes
CUST49877,Male,Yes,No,No,No
CUST49878,Male,No,No,No,No
CUST49879,Male,No,Yes,No,No
CUST49880,Male,No,No,Yes,No
CUST49881,Male,No,Unknown,No,No
CUST49882,Female,No,No,Unknow,Yes
CUST49883,Female,No,Yes,No,No
CUST49884,Female,No,Yes,No,No
CUST49885,Female,No,Unknown,No,Yes
CUST49886,Male,No,Yes,Yes,No
CUST49887,Male,No,Yes,No,Yes
CUST49888,Male,No,No,No,Yes
CUST49889,Male,No,Yes,Yes,No
CUST49890,Female,No,Yes,No,Yes
CUST49891,Female,No,No,Yes,No
CUST49892,Female,No,No,Yes,No
CUST49893,Female,No,Yes,No,No
CUST49894,Female,No,No,No,No
CUST49895,Female,No,No,Yes,No
CUST49896,Female,No,No,No,No
CUST49897,Female,No,Unknown,No,No
CUST49898,Male,No,Yes,No,No
CUST49899,Female,No,Yes,No,No
CUST49900,Male,No,Yes,No,No
CUST49901,Female,No,No,No,Yes
CUST49902,Male,Yes,Yes,Yes,No
CUST49903,Male,No,Yes,No,Yes
CUST49904,Male,Yes,No,No,No
CUST49905,Male,Yes,Yes,Yes,Yes
CUST49906,Female,No,No,No,No
CUST49907,Female,No,No,Yes,Yes
CUST49908,Female,No,No,No,No
CUST49909,Female,No,No,No,No
CUST49910,Male,No,Yes,No,Yes
CUST49911,Female,No,No,Yes,Yes
CUST49912,Female,No,Unknown,No,No
CUST49913,Female,No,No,No,Yes
CUST49914,Female,No,Yes,No,No
CUST49915,Male,No,Yes,Yes,Yes
CUST49916,Female,No,No,No,No
CUST49917,Male,No,No,Yes,Yes
CUST49918,Male,No,Yes,No,No
CUST49919,Male,No,No,Yes,No
CUST49920,Male,No,No,Yes,Yes
CUST49921,Male,No,No,No,No
CUST49922,Female,Yes,Yes,No,No
CUST49923,Female,No,Yes,No,Yes
CUST49924,Male,No,No,No,No
CUST49925,Male,No,No,No,No
CUST49926,Female,No,No,No,No
CUST49927,Male,Yes,Yes,Yes,No
CUST49928,Male,No,Yes,Yes,Yes
CUST49929,Male,Yes,No,No,Yes
CUST49930,Female,No,No,Yes,Yes
CUST49931,Female,No,No,No,No
CUST49932,Male,Yes,Yes,No,Yes
CUST49933,Male,No,No,No,Yes
CUST49934,Female,Yes,Yes,No,No
CUST49935,Male,No,No,No,No
CUST49936,Male,No,No,Yes,Yes
CUST49937,Female,No,Yes,Yes,No
CUST49938,Male,No,No,No,No
CUST49939,Female,No,No,No,No
CUST49940,Male,No,Yes,Unknow,Yes
CUST49941,Female,No,No,No,Yes
CUST49942,Female,No,No,No,No
CUST49943,Male,No,No,Yes,Yes
CUST49944,Male,No,Yes,No,No
CUST49945,Female,No,No,No,No
CUST49946,Male,No,Yes,Yes,No
CUST49947,Female,Yes,Yes,No,Yes
CUST49948,Male,No,No,No,No
CUST49949,Male,No,Yes,No,No
CUST49950,Male,Unknown,No,Yes,Yes
CUST49951,Male,No,Yes,No,No
CUST49952,Female,No,Yes,Yes,Yes
CUST49953,Female,No,No,No,No
CUST49954,Male,No,Yes,No,Yes
CUST49955,Male,No,No,Yes,Yes
CUST49956,Male,No,Yes,No,No
CUST49957,Female,No,Yes,No,No
CUST49958,Female,No,No,No,Yes
CUST49959,Male,Yes,Yes,No,No
CUST49960,Female,No,No,Yes,No
CUST49961,Male,No,Yes,No,No
CUST49962,Male,No,No,No,No
CUST49963,Female,Yes,Yes,Yes,Yes
CUST49964,Male,No,No,No,No
CUST49965,Female,No,Yes,Yes,No
CUST49966,Female,Yes,Yes,No,Yes
CUST49967,Male,No,No,No,Yes
CUST49968,Female,No,Yes,Yes,No
CUST49969,Male,Yes,Yes,Unknow,Yes
CUST49970,Female,No,Yes,Unknow,Yes
CUST49971,Male,No,No,No,No
CUST49972,Male,No,Yes,No,No
CUST49973,Male,No,Yes,No,Yes
CUST49974,Male,No,No,No,Yes
CUST49975,Male,Yes,No,No,Yes
CUST49976,Male,No,No,No,No
CUST49977,Female,No,Yes,No,Yes
CUST49978,Male,No,Yes,Yes,No
CUST49979,Female,No,Yes,Yes,No
CUST49980,Male,No,No,No,Yes
CUST49981,Female,No,No,No,No
CUST49982,Female,No,Yes,Yes,Yes
CUST49983,Male,No,Yes,Yes,Yes
CUST49984,Male,No,No,Yes,No
CUST49985,Male,No,No,No,Yes
CUST49986,Female,Yes,Yes,Yes,Yes
CUST49987,Female,No,Yes,No,No
CUST49988,Male,Yes,Yes,Yes,Yes
CUST49989,Male,Yes,No,No,No
CUST49990,Male,No,No,Yes,Yes
CUST49991,Female,No,Yes,Yes,No
CUST49992,Male,Yes,Yes,No,Yes
CUST49993,Male,No,No,Yes,No
CUST49994,Unknown,No,No,Yes,Yes
CUST49995,Male,Yes,Yes,No,No
CUST49996,Male,No,Yes,No,No
CUST49997,Female,Yes,Unknown,No,No
CUST49998,Female,No,Yes,Yes,Yes
CUST49999,Female,Yes,No,No,Yes
CUST50000,Female,No,Yes,Yes,No
CUST50001,Male,No,Yes,Yes,Yes
CUST50002,Male,Yes,Yes,No,No
CUST50003,Female,No,No,Yes,Yes
CUST50004,Male,No,No,No,Yes
CUST50005,Female,No,No,No,Yes
CUST50006,Female,No,Yes,Yes,No
CUST50007,Male,Yes,No,No,Yes
CUST50008,Female,No,Yes,No,No
CUST50009,Female,No,Yes,Yes,Yes
CUST50010,Unknown,No,No,No,Yes
CUST50011,Female,Yes,No,No,Yes
CUST50012,Female,No,No,Yes,Yes
CUST50013,Male,No,No,Yes,No
CUST50014,Male,No,Yes,Yes,Yes
CUST50015,Female,No,Yes,No,Yes
CUST50016,Female,No,Yes,Yes,Yes
CUST50017,Male,No,No,No,No
CUST50018,Female,No,No,No,Yes
CUST50019,Male,No,No,No,No
CUST50020,Male,No,Yes,Yes,No
CUST50021,Female,No,No,No,No
CUST50022,Female,No,No,No,Yes
CUST50023,Male,No,Yes,No,No
CUST50024,Male,No,No,No,Yes
CUST50025,Male,No,Yes,Yes,No
CUST50026,Male,No,Yes,No,No
CUST50027,Female,No,No,No,Yes
CUST50028,Male,No,Yes,No,No
CUST50029,Male,No,Yes,Yes,No
CUST50030,Male,No,No,Yes,No
CUST50031,Male,No,Yes,Yes,No
CUST50032,Female,No,No,No,No
CUST50033,Male,Yes,No,Yes,Yes
CUST50034,Female,No,No,No,Yes
CUST50035,Female,No,No,No,No
CUST50036,Male,No,Unknown,No,No
CUST50037,Male,No,No,Yes,No
CUST50038,Female,No,No,No,Yes
CUST50039,Female,Yes,No,No,Yes
CUST50040,Female,Yes,No,Yes,No
CUST50041,Male,Yes,Yes,Unknow,Yes
CUST50042,Female,No,No,No,No
CUST50043,Female,No,Yes,No,No
CUST50044,Male,No,Yes,No,Yes
CUST50045,Male,No,Unknown,Yes,Yes
CUST50046,Female,No,No,No,Yes
CUST50047,Male,No,Yes,No,Yes
CUST50048,Male,No,Yes,Yes,Yes
CUST50049,Female,No,Yes,No,No
CUST50050,Male,Yes,Unknown,Yes,Yes
CUST50051,Male,Yes,Yes,Yes,No
CUST50052,Male,Unknown,Yes,No,No
CUST50053,Male,Yes,No,No,No
CUST50054,Male,No,Yes,No,Yes
CUST50055,Female,No,Yes,No,No
CUST50056,Female,No,Yes,No,No
CUST50057,Female,Yes,No,Yes,Yes
CUST50058,Male,No,Yes,Yes,No
CUST50059,Male,No,Yes,Yes,Yes
CUST50060,Female,No,Yes,No,Yes
CUST50061,Male,No,Yes,No,No
CUST50062,Female,No,No,Yes,Yes
CUST50063,Male,No,No,Yes,No
CUST50064,Male,Yes,Unknown,No,Yes
CUST50065,Female,No,Yes,Unknow,Yes
CUST50066,Male,Yes,No,Yes,Yes
CUST50067,Female,Yes,No,No,Yes
CUST50068,Male,No,Yes,Yes,Yes
CUST50069,Female,No,No,Yes,Yes
CUST50070,Female,No,Unknown,No,Yes
CUST50071,Male,No,Yes,No,No
CUST50072,Male,Yes,Yes,No,No
CUST50073,Female,No,Yes,No,Yes
CUST50074,Male,No,No,Yes,No
CUST50075,Male,No,Yes,Yes,Yes
CUST50076,Male,No,Yes,Unknow,Yes
CUST50077,Male,No,Yes,No,Yes
CUST50078,Female,No,No,Yes,No
CUST50079,Female,No,No,Unknow,No
CUST50080,Male,No,No,No,Yes
CUST50081,Female,No,No,No,Yes
CUST50082,Female,No,Unknown,No,Yes
CUST50083,Male,No,No,No,No
CUST50084,Female,No,No,Unknow,Yes
CUST50085,Female,No,No,No,Yes
CUST50086,Male,Yes,No,No,Yes
CUST50087,Female,No,No,No,Yes
CUST50088,Female,Yes,No,No,Yes
CUST50089,Female,No,No,Unknow,Yes
CUST50090,Male,No,No,No,Yes
CUST50091,Female,Yes,No,No,Yes
CUST50092,Male,No,No,Yes,Yes
CUST50093,Female,No,No,No,No
CUST50094,Male,No,No,No,No
CUST50095,Male,No,No,No,Yes
CUST50096,Male,No,Yes,Unknow,No
CUST50097,Male,No,Yes,Yes,Yes
CUST50098,Male,No,No,Unknow,No
CUST50099,Female,No,Unknown,No,Yes
CUST50100,Male,No,No,Yes,Yes
CUST50101,Female,No,Yes,No,No
CUST50102,Female,No,No,No,No
CUST50103,Male,No,No,No,No
CUST50104,Male,No,Yes,No,No
CUST50105,Male,No,Yes,No,No
CUST50106,Male,No,Yes,No,No
CUST50107,Male,Yes,Yes,No,Yes
CUST50108,Male,No,Yes,No,Yes
CUST50109,Male,No,No,No,No
CUST50110,Male,Yes,Yes,Yes,No
CUST50111,Female,No,No,No,No
CUST50112,Female,No,No,Yes,No
CUST50113,Male,No,Yes,No,No
CUST50114,Unknown,No,Yes,No,Yes
CUST50115,Male,No,No,Yes,No
CUST50116,Female,No,No,No,Yes
CUST50117,Female,No,No,No,Yes
CUST50118,Female,No,Yes,No,No
CUST50119,Male,No,No,Yes,Yes
CUST50120,Male,No,Yes,No,Yes
CUST50121,Female,No,No,No,No
CUST50122,Female,No,No,No,No
CUST50123,Male,No,No,No,Yes
CUST50124,Male,No,No,No,Yes
CUST50125,Female,No,Yes,No,No
CUST50126,Male,No,No,No,Yes
CUST50127,Male,No,No,No,Yes
CUST50128,Male,No,No,Yes,Yes
CUST50129,Female,No,Yes,Yes,No
CUST50130,Unknown,No,No,No,Yes
CUST50131,Male,Yes,No,Yes,Yes
CUST50132,Male,No,No,No,No
CUST50133,Male,No,Yes,Yes,No
CUST50134,Male,No,Yes,No,Yes
CUST50135,Male,No,Yes,Yes,No
CUST50136,Female,No,Yes,Yes,No
CUST50137,Female,Yes,No,No,No
CUST50138,Female,Yes,Yes,No,No
CUST50139,Female,No,Yes,No,No
CUST50140,Male,No,Unknown,No,Yes
CUST50141,Male,No,No,No,Yes
CUST50142,Female,No,No,No,Yes
CUST50143,Female,No,No,No,No
CUST50144,Female,No,No,No,Yes
CUST50145,Female,Yes,Yes,No,Yes
CUST50146,Female,No,No,No,No
CUST50147,Male,No,No,Yes,Yes
CUST50148,Male,No,Unknown,Yes,Yes
CUST50149,Female,No,Yes,Yes,Yes
CUST50150,Female,No,Yes,No,No
CUST50151,Female,No,Yes,No,Yes
CUST50152,Male,No,No,Yes,No
CUST50153,Male,Yes,No,No,Yes
CUST50154,Female,Yes,Yes,No,Yes
CUST50155,Female,No,No,No,Yes
CUST50156,Female,Yes,Yes,No,No
CUST50157,Female,No,Yes,No,No
CUST50158,Female,No,No,No,No
CUST50159,Female,No,Yes,Yes,Yes
CUST50160,Male,Yes,No,Unknow,Yes
CUST50161,Female,No,Yes,No,Yes
CUST50162,Female,No,No,No,Yes
CUST50163,Female,No,Yes,Yes,No
CUST50164,Male,No,Yes,Yes,No
CUST50165,Male,No,No,No,Yes
CUST50166,Female,Yes,Yes,Yes,Yes
CUST50167,Male,No,Yes,No,No
CUST50168,Female,No,No,No,Yes
CUST50169,Male,No,No,No,Yes
CUST50170,Female,No,No,Yes,Yes
CUST50171,Male,Yes,No,No,No
CUST50172,Female,No,No,No,No
CUST50173,Male,No,Yes,Yes,Yes
CUST50174,Male,No,No,No,Yes
CUST50175,Male,No,No,No,No
CUST50176,Male,No,Yes,No,Yes
CUST50177,Male,No,Yes,No,No
CUST50178,Female,No,No,No,No
CUST50179,Female,No,No,Yes,No
CUST50180,Female,Yes,Yes,No,No
CUST50181,Female,No,Yes,No,No
CUST50182,Female,No,No,No,No
CUST50183,Female,Yes,No,Yes,No
CUST50184,Female,No,No,No,No
CUST50185,Female,Yes,Yes,No,No
CUST50186,Male,No,No,No,No
CUST50187,Male,No,No,No,Yes
CUST50188,Male,No,No,No,No
CUST50189,Female,No,Yes,No,Yes
CUST50190,Male,No,No,No,Yes
CUST50191,Male,No,Unknown,Yes,No
CUST50192,Male,No,No,No,Yes
CUST50193,Male,No,No,Yes,No
CUST50194,Male,No,No,No,No
CUST50195,Male,Yes,No,No,No
CUST50196,Male,No,No,No,Yes
CUST50197,Female,No,Unknown,No,No
CUST50198,Male,No,No,No,Yes
CUST50199,Male,Yes,No,Yes,Yes
CUST50200,Male,Yes,No,Unknow,Yes
CUST50201,Female,No,Yes,No,No
CUST50202,Female,No,Yes,No,Yes
CUST50203,Male,No,Yes,Yes,No
CUST50204,Female,Yes,No,No,Yes
CUST50205,Male,No,Yes,Yes,No
CUST50206,Female,No,Yes,Unknow,Yes
CUST50207,Male,No,Yes,No,Yes
CUST50208,Female,Yes,No,No,Yes
CUST50209,Female,No,No,No,No
CUST50210,Male,No,No,No,No
CUST50211,Female,No,Yes,No,Yes
CUST50212,Male,No,No,Yes,No
CUST50213,Male,Yes,No,Yes,No
CUST50214,Female,No,Yes,No,Yes
CUST50215,Female,Yes,Yes,No,No
CUST50216,Unknown,Yes,Yes,No,Yes
CUST50217,Female,No,No,No,No
CUST50218,Male,No,No,Yes,Yes
CUST50219,Female,No,No,No,Yes
CUST50220,Female,No,Yes,Yes,No
CUST50221,Female,No,No,No,No
CUST50222,Male,Yes,No,Yes,No
CUST50223,Female,No,Yes,Yes,No
CUST50224,Female,No,No,Unknow,Yes
CUST50225,Female,Yes,No,No,Yes
CUST50226,Unknown,No,No,No,Yes
CUST50227,Female,No,Yes,Yes,No
CUST50228,Male,No,No,No,No
CUST50229,Female,Yes,Yes,Yes,No
CUST50230,Male,No,No,No,Yes
CUST50231,Male,Yes,Yes,No,Yes
CUST50232,Female,No,Yes,No,No
CUST50233,Female,No,Yes,Unknow,No
CUST50234,Female,No,No,Yes,No
CUST50235,Male,Yes,Yes,Yes,No
CUST50236,Male,No,Unknown,No,No
CUST50237,Female,Yes,No,No,No
CUST50238,Male,No,Yes,No,No
CUST50239,Female,Yes,Yes,No,Yes
CUST50240,Female,No,Yes,Yes,Yes
CUST50241,Female,No,Yes,No,No
CUST50242,Male,Yes,Yes,No,Yes
CUST50243,Male,No,Unknown,Yes,No
CUST50244,Male,No,No,No,Yes
CUST50245,Female,No,No,Yes,No
CUST50246,Female,No,No,No,No
CUST50247,Male,No,Yes,No,Yes
CUST50248,Female,No,No,No,No
CUST50249,Female,No,No,No,No
CUST50250,Male,No,No,Yes,Yes
CUST50251,Male,No,No,Unknow,Yes
CUST50252,Female,No,No,Yes,No
CUST50253,Male,No,Yes,No,No
CUST50254,Female,No,No,Yes,Yes
CUST50255,Female,Yes,No,Unknow,Yes
CUST50256,Female,No,Yes,Unknow,No
CUST50257,Female,No,Yes,No,No
CUST50258,Male,No,Yes,No,Yes
CUST50259,Female,No,Yes,No,Yes
CUST50260,Male,No,No,No,Yes
CUST50261,Female,No,Yes,Yes,No
CUST50262,Female,Yes,Yes,Yes,Yes
CUST50263,Unknown,No,Yes,Yes,Yes
CUST50264,Female,No,No,Yes,Yes
CUST50265,Female,No,Yes,No,Yes
CUST50266,Female,Yes,No,No,Yes
CUST50267,Female,No,No,Yes,Yes
CUST50268,Male,No,No,No,No
CUST50269,Female,No,No,No,No
CUST50270,Male,No,Yes,Yes,No
CUST50271,Female,No,No,No,No
CUST50272,Female,Yes,Yes,Yes,No
CUST50273,Female,No,No,Unknow,Yes
CUST50274,Female,No,No,No,Yes
CUST50275,Female,No,No,No,No
CUST50276,Female,No,Yes,Unknow,No
CUST50277,Male,No,No,No,No
CUST50278,Female,No,No,Unknow,Yes
CUST50279,Female,No,Yes,No,No
CUST50280,Male,Yes,No,No,Yes
CUST50281,Male,No,Yes,No,Yes
CUST50282,Female,No,Yes,No,Yes
CUST50283,Female,No,Yes,No,Yes
CUST50284,Male,No,No,No,Yes
CUST50285,Male,No,No,No,Yes
CUST50286,Male,No,Yes,No,Yes
CUST50287,Female,No,No,No,Yes
CUST50288,Female,No,No,No,No
CUST50289,Female,No,No,Yes,Yes
CUST50290,Male,Yes,Yes,Yes,No
CUST50291,Female,Yes,No,No,Yes
CUST50292,Male,No,Yes,Yes,No
CUST50293,Female,No,Unknown,No,No
CUST50294,Female,No,Yes,Unknow,No
CUST50295,Female,No,No,No,No
CUST50296,Female,No,Yes,No,Yes
CUST50297,Male,Yes,No,No,No
CUST50298,Female,No,No,No,Yes
CUST50299,Male,No,Yes,Yes,Yes
CUST50300,Female,No,Yes,Yes,No
CUST50301,Unknown,Yes,No,No,No
CUST50302,Female,No,Yes,No,No
CUST50303,Male,No,Yes,No,No
CUST50304,Female,Yes,Yes,No,Yes
CUST50305,Male,No,Yes,No,Yes
CUST50306,Male,No,No,No,No
CUST50307,Male,No,Yes,No,No
CUST50308,Female,Yes,No,No,No
CUST50309,Unknown,No,Yes,No,No
CUST50310,Female,No,No,No,No
CUST50311,Male,No,No,No,Yes
CUST50312,Female,No,Yes,No,No
CUST50313,Female,No,Yes,No,Yes
CUST50314,Female,No,No,No,No
CUST50315,Male,No,Yes,No,No
CUST50316,Male,Yes,Yes,No,Yes
CUST50317,Male,No,No,Yes,No
CUST50318,Male,No,No,Yes,No
CUST50319,Male,No,Yes,Yes,Yes
CUST50320,Male,Yes,No,Yes,Yes
CUST50321,Male,No,Yes,Yes,No
CUST50322,Male,No,No,No,No
CUST50323,Male,No,No,Yes,No
CUST50324,Female,No,Yes,No,No
CUST50325,Female,No,Yes,Yes,No
CUST50326,Female,No,No,No,Yes
CUST50327,Male,Yes,Yes,No,Yes
CUST50328,Female,No,Yes,No,Yes
CUST50329,Female,No,Yes,No,Yes
CUST50330,Male,No,No,Yes,No
CUST50331,Male,No,Unknown,No,Yes
CUST50332,Unknown,Yes,Yes,Yes,Yes
CUST50333,Female,No,No,No,No
CUST50334,Female,No,No,Yes,Yes
CUST50335,Male,Yes,No,Yes,No
CUST50336,Female,No,No,Yes,No
CUST50337,Female,No,No,No,Yes
CUST50338,Female,No,No,No,Yes
CUST50339,Female,No,No,No,Yes
CUST50340,Male,No,No,No,No
CUST50341,Male,Yes,No,No,No
CUST50342,Female,No,Yes,No,No
CUST50343,Female,No,No,No,Yes
CUST50344,Male,Yes,Yes,No,Yes
CUST50345,Female,No,No,No,No
CUST50346,Male,No,No,Yes,Yes
CUST50347,Female,No,No,No,No
CUST50348,Male,No,Unknown,No,No
CUST50349,Female,No,Yes,No,Yes
CUST50350,Female,No,No,Yes,No
CUST50351,Male,Yes,Yes,No,No
CUST50352,Male,No,No,No,No
CUST50353,Male,No,Yes,Yes,Yes
CUST50354,Male,No,No,No,Yes
CUST50355,Male,No,No,No,No
CUST50356,Male,No,No,No,Yes
CUST50357,Male,No,Unknown,Yes,No
CUST50358,Female,No,No,No,Yes
CUST50359,Female,No,Yes,No,Yes
CUST50360,Male,No,No,No,No
CUST50361,Male,No,Yes,No,Yes
CUST50362,Female,No,No,No,Yes
CUST50363,Female,No,No,Yes,No
CUST50364,Female,No,No,No,No
CUST50365,Female,No,No,No,Yes
CUST50366,Male,No,No,Yes,No
CUST50367,Female,No,Yes,No,No
CUST50368,Male,Yes,No,Yes,No
CUST50369,Male,No,Unknown,No,No
CUST50370,Female,No,No,No,Yes
CUST50371,Female,No,No,Yes,Yes
CUST50372,Male,Yes,No,No,No
CUST50373,Male,No,Unknown,Yes,No
CUST50374,Male,No,Yes,Yes,No
CUST50375,Male,No,No,No,No
CUST50376,Male,No,No,No,No
CUST50377,Female,No,Yes,Yes,No
CUST50378,Female,Yes,No,No,No
CUST50379,Female,No,Yes,Unknow,Yes
CUST50380,Male,No,No,No,No
CUST50381,Female,No,Yes,No,Yes
CUST50382,Female,Yes,Unknown,No,No
CUST50383,Male,No,No,No,Yes
CUST50384,Male,No,Yes,Yes,No
CUST50385,Female,Yes,No,Unknow,No
CUST50386,Female,No,Yes,No,Yes
CUST50387,Female,No,Yes,Unknow,Yes
CUST50388,Female,No,Yes,No,Yes
CUST50389,Female,Yes,No,No,Yes
CUST50390,Female,No,No,Yes,No
CUST50391,Male,No,Yes,No,Yes
CUST50392,Female,No,Yes,No,No
CUST50393,Male,Yes,Yes,Unknow,Yes
CUST50394,Female,No,No,Unknow,No
CUST50395,Female,No,No,Yes,No
CUST50396,Male,Yes,No,No,Yes
CUST50397,Female,No,No,No,No
CUST50398,Male,No,Yes,No,Yes
CUST50399,Female,No,Yes,Yes,No
CUST50400,Female,Yes,No,No,Yes
CUST50401,Female,No,No,Yes,No
CUST50402,Female,Yes,No,No,No
CUST50403,Male,No,No,Yes,No
CUST50404,Male,No,Yes,No,No
CUST50405,Female,Yes,No,Yes,Yes
CUST50406,Female,No,Yes,No,No
CUST50407,Female,Yes,Yes,No,No
CUST50408,Male,No,No,Yes,No
CUST50409,Female,No,No,Yes,No
CUST50410,Male,Yes,No,No,Yes
CUST50411,Female,No,Yes,No,Yes
CUST50412,Female,No,Yes,No,No
CUST50413,Female,Yes,Yes,Unknow,Yes
CUST50414,Female,No,No,No,No
CUST50415,Male,No,Yes,Unknow,No
CUST50416,Male,Yes,No,No,Yes
CUST50417,Male,Yes,Yes,Yes,No
CUST50418,Female,No,No,Yes,No
CUST50419,Male,No,No,No,Yes
CUST50420,Female,No,Yes,No,Yes
CUST50421,Male,No,No,Yes,No
CUST50422,Male,No,Yes,Yes,Yes
CUST50423,Male,No,Yes,Yes,No
CUST50424,Female,No,No,No,No
CUST50425,Male,Yes,No,No,No
CUST50426,Female,No,No,No,No
CUST50427,Female,No,Yes,No,Yes
CUST50428,Female,No,Unknown,No,Yes
CUST50429,Male,No,No,No,Yes
CUST50430,Female,No,Yes,Yes,Yes
CUST50431,Female,No,No,Yes,No
CUST50432,Female,No,Yes,No,Yes
CUST50433,Male,No,Yes,No,No
CUST50434,Female,No,No,Unknow,No
CUST50435,Male,Yes,No,No,No
CUST50436,Female,Yes,No,No,Yes
CUST50437,Female,No,No,No,Yes
CUST50438,Male,No,Yes,Yes,No
CUST50439,Male,No,Unknown,No,No
CUST50440,Female,No,Yes,No,No
CUST50441,Male,No,Yes,No,No
CUST50442,Female,No,No,No,No
CUST50443,Male,No,Yes,Unknow,Yes
CUST50444,Male,Yes,No,No,Yes
CUST50445,Female,No,Unknown,No,No
CUST50446,Female,No,No,No,Yes
CUST50447,Male,No,No,Yes,No
CUST50448,Female,No,No,No,No
CUST50449,Male,Yes,No,No,No
CUST50450,Female,No,No,No,No
CUST50451,Female,No,Yes,No,No
CUST50452,Male,No,Unknown,No,Yes
CUST50453,Female,No,No,Yes,Yes
CUST50454,Female,No,Yes,Yes,No
CUST50455,Female,No,Yes,No,No
CUST50456,Male,No,No,No,No
CUST50457,Female,No,No,No,No
CUST50458,Male,No,No,No,No
CUST50459,Female,No,No,Yes,No
CUST50460,Male,No,No,Yes,No
CUST50461,Female,No,No,Yes,No
CUST50462,Female,No,No,No,Yes
CUST50463,Male,Yes,No,No,No
CUST50464,Male,Yes,Yes,No,No
CUST50465,Female,No,No,Yes,Yes
CUST50466,Female,Yes,No,No,No
CUST50467,Female,No,No,No,No
CUST50468,Male,No,No,No,Yes
CUST50469,Male,No,No,No,No
CUST50470,Female,Yes,Unknown,Yes,No
CUST50471,Female,No,No,No,No
CUST50472,Female,No,Unknown,No,Yes
CUST50473,Male,No,No,Yes,Yes
CUST50474,Female,No,Yes,No,No
CUST50475,Male,No,Yes,Yes,Yes
CUST50476,Female,No,No,No,No
CUST50477,Male,No,No,No,Yes
CUST50478,Female,No,Yes,Yes,Yes
CUST50479,Male,Yes,No,No,No
CUST50480,Male,Yes,No,No,Yes
CUST50481,Female,No,Yes,Unknow,No
CUST50482,Male,Yes,No,No,No
CUST50483,Female,No,Unknown,No,Yes
CUST50484,Male,No,Yes,No,Yes
CUST50485,Male,No,No,No,No
CUST50486,Female,Yes,No,No,No
CUST50487,Female,No,No,No,Yes
CUST50488,Female,No,Yes,No,No
CUST50489,Female,No,No,No,Yes
CUST50490,Female,No,Yes,No,No
CUST50491,Female,No,Yes,No,No
CUST50492,Female,No,No,No,No
CUST50493,Female,No,Yes,Yes,No
CUST50494,Male,No,No,Yes,Yes
CUST50495,Male,No,No,Yes,No
CUST50496,Male,No,Yes,Yes,Unknown
CUST50497,Male,No,No,No,Yes
CUST50498,Female,No,Yes,No,No
